0.5	1.04658
0.5	1.04658
0.5	1.04658
1	10.366
1	10.366
0.5	5.71975
1	10.366
0.5	5.71975
0.5	19.3405
1	4.25802e+06
0.5	5.71975
0.5	19.3405
1	10.366
0.5	5.71975
0.5	19.3405
1	4.25802e+06
1	4.25802e+06
0.414214	3.38062e+06
0.456786	1.29985e+07
1	4.25802e+06
0.414214	3.38062e+06
0.456786	1.29985e+07
1	4.25802e+06
0.414214	3.38062e+06
0.456786	1.29985e+07
1	1.30923e+06
0.414214	1.94814e+06
0.456786	9.97888e+06
1	1.30923e+06
0.414214	1.94814e+06
0.456786	9.97888e+06
